method,algo,problem,lambda,mu-lambda_ratio,sigma0,alpha_mu,rescale_sigma0,BestSol_mean,BestSol_std
SOBOL,CMA,Problem12,687.8453,0.3985419,1.935766,0.5794948,0.464017,25673992.72902744,3431154.5502804634
SOBOL,CMA,Problem12,687.8453,0.3985419,1.935766,2.643097,0.04921992,24965397.932313513,3657364.535882604
SOBOL,CMA,Problem12,687.8453,0.3985419,1.935766,2.643097,0.464017,25025951.954684164,3322068.4458930106
SOBOL,CMA,Problem12,689.8298,0.4831034,0.5988695,3.304109,0.08253914,26252749.49998575,2566772.795134586
SOBOL,CMA,Problem12,689.8298,0.4831034,0.5988695,3.304109,0.3331873,25901233.734163143,3133493.7235486982
SOBOL,CMA,Problem12,689.8298,0.4831034,0.5988695,3.423225,0.3331873,24711055.743939422,2293969.4392440775
SOBOL,CMA,Problem12,689.8298,0.4831034,1.945404,3.304109,0.3331873,25603329.685518444,3734777.256038225
SOBOL,CMA,Problem12,689.8298,0.681906,0.5988695,3.304109,0.3331873,25611638.08808041,3283723.4312483054
SOBOL,CMA,Problem12,696.2703,0.2599298,1.585277,0.1433814,0.4004774,25530789.50209267,4036151.6272601862
SOBOL,CMA,Problem12,696.2703,0.9929165,1.256647,3.15338,0.4873856,26081186.806017365,2888607.6043420667
SOBOL,CMA,Problem12,698.5754,0.4166525,1.32646,0.2250264,0.5284689,25322203.76596807,3797450.16122887
SOBOL,CMA,Problem12,698.5754,0.5591944,1.723767,2.494047,0.7649975,25743029.87302844,2900545.6281530363
SOBOL,CMA,Problem12,705.1347,0.5684179,0.1575475,2.743495,0.7994136,25796693.029673424,3077623.9978355435
SOBOL,CMA,Problem12,705.1347,0.9982307,1.955125,2.238602,0.9571411,25534306.920798145,2675449.3554026843
SOBOL,CMA,Problem12,71.8088,0.202956,0.698165,2.42544,0.417802,26183975.1140411,3678744.95961573
SOBOL,CMA,Problem12,71.8088,0.202956,1.30852,2.29544,0.417802,24827276.140873622,4192913.6441421118
SOBOL,CMA,Problem12,71.8088,0.202956,1.30852,2.42544,0.417802,24906792.25842084,5161420.498773891
SOBOL,CMA,Problem12,71.8088,0.202956,1.30852,2.42544,0.92125,25062923.034100287,5140155.254983935
SOBOL,CMA,Problem12,71.8088,0.902941,1.30852,2.42544,0.417802,24995740.9969827,5265554.6126167
SOBOL,CMA,Problem12,711.254,0.4084453,1.275087,3.607101,0.6809117,25675628.729424544,3277662.42087617
SOBOL,CMA,Problem12,711.254,0.5552958,1.879816,2.278022,0.8439796,25158993.814662017,2800668.89012939
SOBOL,CMA,Problem12,714.4923,0.4831034,0.5988695,3.304109,0.3331873,25779901.537553374,3052048.4703082778
SOBOL,CMA,Problem12,714.4923,0.681906,1.945404,3.423225,0.08253914,24283988.926674955,3683153.2812986807
SOBOL,CMA,Problem12,719.2052,0.5890432,0.7146839,2.844521,0.735687,24117062.14679877,2961046.0471412814
SOBOL,CMA,Problem12,719.2052,0.8031587,0.6489733,3.450674,0.5304945,25699110.109451372,4240783.450751251
SOBOL,CMA,Problem12,725.1119,0.1662587,0.8861613,3.70246,0.5751944,25562779.516440477,2538389.7727334467
SOBOL,CMA,Problem12,725.1119,0.7268644,0.8655041,2.63049,0.5194512,25202756.363164965,2707135.4625580665
SOBOL,CMA,Problem12,732.0684,0.2540056,1.839032,1.415872,0.6196615,25641964.676878314,3967930.5205572806
SOBOL,CMA,Problem12,732.0684,0.5377945,1.610428,3.119608,0.3398742,25364186.201072194,3511214.5563477217
SOBOL,CMA,Problem12,734.9696,0.3353474,1.519925,1.966686,0.5381481,24361402.86813713,3273851.7112640007
SOBOL,CMA,Problem12,734.9696,0.3353474,1.519925,3.830873,0.238464,24760102.18998853,3716452.509945476
SOBOL,CMA,Problem12,734.9696,0.3353474,1.519925,3.830873,0.5381481,24911639.236925352,4472440.063702768
SOBOL,CMA,Problem12,734.9696,0.3353474,1.581457,3.830873,0.5381481,25710903.58930614,2988700.4222669285
SOBOL,CMA,Problem12,734.9696,0.9764475,1.519925,3.830873,0.5381481,26244458.151199527,2935849.3885449157
SOBOL,CMA,Problem12,739.2461,0.2078244,1.020388,2.795906,0.6391439,26278072.434898574,2333069.1804991513
SOBOL,CMA,Problem12,739.2461,0.9006224,1.770014,1.707998,0.7510515,25769782.428667434,3585032.6073302026
SOBOL,CMA,Problem12,74.6594,0.125757,1.05589,0.787104,0.855486,25487022.212266803,3121179.6405210453
SOBOL,CMA,Problem12,74.6594,0.125757,1.15357,0.787104,0.668043,25850467.803613152,2041236.6403107282
SOBOL,CMA,Problem12,74.6594,0.125757,1.15357,0.787104,0.855486,24483937.641808197,2666867.098206726
SOBOL,CMA,Problem12,74.6594,0.125757,1.15357,1.68267,0.855486,25199219.808092773,3433092.221311524
SOBOL,CMA,Problem12,74.6594,0.30315,1.15357,0.787104,0.855486,25562992.250389393,3311991.8968535997
SOBOL,CMA,Problem12,745.0623,0.1907498,0.3885991,1.288418,0.2733963,25599664.400014956,3032875.065590388
SOBOL,CMA,Problem12,745.0623,0.1907498,0.3885991,2.377605,0.2733963,25944969.28051467,3245403.6528393035
SOBOL,CMA,Problem12,745.0623,0.1907498,0.3885991,2.377605,0.6628151,25231294.54766919,2777869.4897089796
SOBOL,CMA,Problem12,745.0623,0.1907498,0.8936355,2.377605,0.2733963,24886232.360855054,3098116.058179562
SOBOL,CMA,Problem12,745.0623,0.3459208,0.3885991,2.377605,0.2733963,24744875.328620944,2687076.8697698144
SOBOL,CMA,Problem12,747.9968,0.1861988,0.4532615,3.053068,0.4455603,25843809.42258376,2516305.3936752565
SOBOL,CMA,Problem12,747.9968,0.6918462,1.638024,3.911697,0.5406203,25551079.375616606,2922913.2524425252
SOBOL,CMA,Problem12,754.7328,0.8835124,0.2165053,3.578103,0.7866426,25211025.21759995,2841121.6181579833
SOBOL,CMA,Problem12,754.7328,0.8835124,1.375657,2.616811,0.7866426,25281939.007763598,3030984.0964639233
SOBOL,CMA,Problem12,754.7328,0.8835124,1.375657,3.578103,0.7866426,25795086.145834092,2278716.6808309155
SOBOL,CMA,Problem12,754.7328,0.8835124,1.375657,3.578103,0.8649769,24239907.62163161,3280316.999111102
SOBOL,CMA,Problem12,754.7328,0.9611018,1.375657,3.578103,0.7866426,25371044.751163084,3138934.5757697434
SOBOL,CMA,Problem12,758.1938,0.4572586,1.92251,1.378631,0.820587,24958798.04456017,3332016.7346043107
SOBOL,CMA,Problem12,758.1938,0.6097415,0.1430703,1.378631,0.820587,25973507.643470224,2596936.7155179954
SOBOL,CMA,Problem12,758.1938,0.6097415,1.92251,0.04084607,0.820587,25379599.354667306,2982312.917651168
SOBOL,CMA,Problem12,758.1938,0.6097415,1.92251,1.378631,0.1591724,25036104.81608422,3406240.4881755244
SOBOL,CMA,Problem12,758.1938,0.6097415,1.92251,1.378631,0.820587,26094552.460855518,3181453.237222443
SOBOL,CMA,Problem12,762.4985,0.7108299,0.6526847,0.006936001,0.2319554,25495597.996553857,2688480.9184506265
SOBOL,CMA,Problem12,762.4985,0.9432299,1.184756,3.845165,0.9665671,25758081.433802467,3166114.1908895
SOBOL,CMA,Problem12,770.5587,0.3609372,0.1677349,2.199132,0.1184239,25034286.81059547,2920353.4475756525
SOBOL,CMA,Problem12,770.5587,0.3609372,0.1677349,2.199132,0.4052413,25498797.07555357,2465959.07411908
SOBOL,CMA,Problem12,770.5587,0.3609372,0.1677349,2.541363,0.4052413,25027613.93519627,3442496.990081207
SOBOL,CMA,Problem12,770.5587,0.3609372,1.687966,2.199132,0.4052413,25064688.825234886,3728902.1726216595
SOBOL,CMA,Problem12,770.5587,0.3812293,0.1677349,2.199132,0.4052413,25206047.762303874,2726587.2485040626
SOBOL,CMA,Problem12,773.3613,0.7649402,0.264183,1.622198,0.833495,25784902.90582696,2586258.5654736343
SOBOL,CMA,Problem12,773.3613,0.9779732,1.485643,1.59374,0.09353007,25121966.017295994,3636190.7213172107
SOBOL,CMA,Problem12,777.9191,0.773849,0.1906422,2.860568,0.2783147,25699092.421904974,4570127.79148343
SOBOL,CMA,Problem12,777.9191,0.773849,0.1906422,3.211454,0.2783147,25808623.952140883,2365529.035671219
SOBOL,CMA,Problem12,777.9191,0.773849,0.1906422,3.211454,0.3269425,26751072.711289886,3229665.895376464
SOBOL,CMA,Problem12,777.9191,0.773849,1.860738,3.211454,0.2783147,25939653.85563259,3013929.9213727093
SOBOL,CMA,Problem12,777.9191,0.814944,0.1906422,3.211454,0.2783147,25286860.98779099,3708721.093321858
SOBOL,CMA,Problem12,785.7436,0.5684179,0.1575475,2.238602,0.7994136,24487480.070881825,3165250.245976375
SOBOL,CMA,Problem12,785.7436,0.5684179,0.1575475,2.743495,0.7994136,25202776.928277705,2787068.2112520486
SOBOL,CMA,Problem12,785.7436,0.5684179,0.1575475,2.743495,0.9571411,25419789.15328038,3065333.269274285
SOBOL,CMA,Problem12,785.7436,0.5684179,1.955125,2.743495,0.7994136,26285029.60472518,3491071.0859875055
SOBOL,CMA,Problem12,785.7436,0.9982307,0.1575475,2.743495,0.7994136,25345716.603964295,3102282.897743648
SOBOL,CMA,Problem12,791.9368,0.7966419,0.5340769,3.66367,0.3713802,26754374.53862308,3005872.3669461957
SOBOL,CMA,Problem12,791.9368,0.9673238,1.598843,1.176998,0.9031165,25063058.287315726,2967248.220963052
SOBOL,CMA,Problem12,795.7073,0.1544289,0.2434724,3.518283,0.8538424,25785163.287325256,2997483.257113133
SOBOL,CMA,Problem12,795.7073,0.4463337,1.781126,3.097458,0.6894187,24877978.534029003,2979681.480686302
SOBOL,CMA,Problem12,798.0845,0.2420538,0.512389,2.388647,0.9829908,25736358.351132307,2900927.8516044086
SOBOL,CMA,Problem12,798.0845,0.6471238,1.246111,2.821511,0.01537491,23800855.696719527,4045150.5598978586
SOBOL,CMA,Problem12,803.5759,0.2826657,0.4184827,2.015996,0.4300623,25623559.556922913,3696480.892888875
SOBOL,CMA,Problem12,803.5759,0.2826657,0.4184827,2.942701,0.4300623,24965394.72797527,2957055.4501789687
SOBOL,CMA,Problem12,803.5759,0.2826657,0.4184827,2.942701,0.8749897,25339049.48781047,3096598.627887681
SOBOL,CMA,Problem12,803.5759,0.2826657,0.7881792,2.942701,0.4300623,25163848.44927646,3053722.525248724
SOBOL,CMA,Problem12,803.5759,0.3205495,0.4184827,2.942701,0.4300623,25953182.425997786,2564824.965517555
SOBOL,CMA,Problem12,807.4396,0.5438635,0.2560654,0.3714893,0.7410165,25561029.20960095,3076811.872729244
SOBOL,CMA,Problem12,807.4396,0.5438635,0.2560654,3.976877,0.7310104,25382754.068617057,3026096.0532064163
SOBOL,CMA,Problem12,807.4396,0.5438635,0.2560654,3.976877,0.7410165,25259698.79836049,2420245.7117428416
SOBOL,CMA,Problem12,807.4396,0.5438635,1.175989,3.976877,0.7410165,25773251.65261234,3751297.2566832313
SOBOL,CMA,Problem12,807.4396,0.6507434,0.2560654,3.976877,0.7410165,25393107.77175293,3663024.0434201895
SOBOL,CMA,Problem12,814.3026,0.1132484,0.7378361,1.4958,0.4293795,25014066.442913987,3107983.731182342
SOBOL,CMA,Problem12,814.3026,0.1132484,1.35223,0.5300014,0.4293795,24975533.661447935,3361242.2651140783
SOBOL,CMA,Problem12,814.3026,0.1132484,1.35223,1.4958,0.1777298,25350818.332816206,2301741.116724272
SOBOL,CMA,Problem12,814.3026,0.1132484,1.35223,1.4958,0.4293795,25396166.409410965,3199908.948393409
SOBOL,CMA,Problem12,814.3026,0.8395196,1.35223,1.4958,0.4293795,25588158.233458657,2765200.967341887
SOBOL,CMA,Problem12,82.7904,0.292402,0.979131,3.68568,0.126969,24379695.43346869,5275297.787349409
SOBOL,CMA,Problem12,82.7904,0.934266,1.4087,3.16741,0.296737,24125596.00760328,4405701.829249813
SOBOL,CMA,Problem12,821.4654,0.2749148,0.3458411,1.929566,0.6471134,24897949.66414248,2826245.562725853
SOBOL,CMA,Problem12,821.4654,0.294097,1.549371,2.055615,0.4134842,25529172.877110146,3862498.432959533
SOBOL,CMA,Problem12,823.1221,0.6189104,1.298262,0.347498,0.7168362,25542581.205528125,3027523.2535570883
SOBOL,CMA,Problem12,823.1221,0.6594036,1.465791,3.866043,0.554062,25136935.7913103,3034741.2279650304
SOBOL,CMA,Problem12,830.6067,0.5169564,1.411271,3.122166,0.1062838,25549464.53854729,3367583.366877403
SOBOL,CMA,Problem12,830.6067,0.6700833,0.8219839,1.575594,0.9794721,24243483.897388756,2383364.965639435
SOBOL,CMA,Problem12,832.1313,0.1620984,1.927826,1.835772,0.09646635,24824289.524660673,3414378.152186445
SOBOL,CMA,Problem12,832.1313,0.5109662,1.872755,2.579743,0.3182379,25559589.524498943,2693040.607727848
SOBOL,CMA,Problem12,837.1227,0.3759254,1.110014,3.753401,0.227642,24421700.36436344,2872390.762505697
SOBOL,CMA,Problem12,837.1227,0.4538547,1.538602,1.11881,0.2915242,25401220.759767886,3065698.298148241
SOBOL,CMA,Problem12,842.0403,0.739461,1.724991,1.03517,0.9116372,25169188.909546904,2700870.8011083505
SOBOL,CMA,Problem12,842.0403,0.9555523,0.3841117,1.005599,0.6112768,25877498.806884833,3140919.043158221
SOBOL,CMA,Problem12,850.6839,0.1279479,0.5448913,0.7420677,0.1388872,25618551.53160307,3266484.964013011
SOBOL,CMA,Problem12,850.6839,0.6346277,0.1972775,0.7420677,0.1388872,25943090.4557915,3641346.0384281436
SOBOL,CMA,Problem12,850.6839,0.6346277,0.5448913,0.2987897,0.1388872,25066520.640524406,2964176.8317300347
SOBOL,CMA,Problem12,850.6839,0.6346277,0.5448913,0.7420677,0.124621,25423062.133505452,3199144.7904787418
SOBOL,CMA,Problem12,850.6839,0.6346277,0.5448913,0.7420677,0.1388872,24696097.046609975,2926408.3155433685
SOBOL,CMA,Problem12,855.7476,0.1076611,0.1488811,0.1987371,0.6244519,25478554.096103866,2616856.9933614
SOBOL,CMA,Problem12,855.7476,0.1836662,0.7074309,2.895928,0.1648462,24672345.90640155,3052388.3303178726
SOBOL,CMA,Problem12,859.5739,0.3258394,1.735952,0.6617965,0.07542655,25848950.214652333,2429998.844847079
SOBOL,CMA,Problem12,859.5739,0.3258394,1.967188,0.6556087,0.07542655,25194207.670871068,3107740.3092342177
SOBOL,CMA,Problem12,859.5739,0.3258394,1.967188,0.6617965,0.07542655,24085096.377489228,3337239.4307388365
SOBOL,CMA,Problem12,859.5739,0.3258394,1.967188,0.6617965,0.3970799,25258254.33561379,4020013.367378081
SOBOL,CMA,Problem12,859.5739,0.8682007,1.967188,0.6617965,0.07542655,24674216.453267105,2794591.3461318836
SOBOL,CMA,Problem12,864.077,0.1525485,1.088581,3.470114,0.06623893,25106732.959245928,2805932.7727228967
SOBOL,CMA,Problem12,864.077,0.7798228,0.6334394,3.792503,0.1348383,24946985.735420354,2120158.4309209925
SOBOL,CMA,Problem12,868.9188,0.5265413,0.4048125,0.4034652,0.8479647,25556148.646720693,3155600.9639021163
SOBOL,CMA,Problem12,868.9188,0.5265413,0.4700099,0.4034652,0.5496306,25736126.793834355,3365082.180013766
SOBOL,CMA,Problem12,868.9188,0.5265413,0.4700099,0.4034652,0.8479647,24340869.13060802,3259729.8521957565
SOBOL,CMA,Problem12,868.9188,0.5265413,0.4700099,3.02954,0.8479647,25525720.146490317,2821653.7873794786
SOBOL,CMA,Problem12,868.9188,0.7496841,0.4700099,0.4034652,0.8479647,25720992.198724132,2313467.375615346
SOBOL,CMA,Problem12,873.2816,0.4138937,0.280577,3.546444,0.7748933,25598252.66851031,2993030.335275503
SOBOL,CMA,Problem12,873.2816,0.9221366,1.172064,1.554317,0.6317034,26873812.855091956,3352372.961628092
SOBOL,CMA,Problem12,879.1607,0.663611,0.7727346,0.5593976,0.0550294,25943275.546453424,2881569.0900018304
SOBOL,CMA,Problem12,879.1607,0.663611,0.7727346,0.5593976,0.9346222,25328902.14191763,3067108.4632550995
SOBOL,CMA,Problem12,879.1607,0.663611,0.7727346,2.982514,0.0550294,25352391.231301807,3792439.419338684
SOBOL,CMA,Problem12,879.1607,0.663611,0.8541177,0.5593976,0.0550294,25369180.994389854,3439624.2773117092
SOBOL,CMA,Problem12,879.1607,0.7609045,0.7727346,0.5593976,0.0550294,25527562.16952411,3453638.2321945424
SOBOL,CMA,Problem12,88.8625,0.254006,1.61043,1.41587,0.619662,24487424.125673015,5289620.49399287
SOBOL,CMA,Problem12,88.8625,0.254006,1.83903,1.41587,0.339874,24768494.949437764,5938177.224123185
SOBOL,CMA,Problem12,88.8625,0.254006,1.83903,1.41587,0.619662,24847894.744069617,5628519.9231824875
SOBOL,CMA,Problem12,88.8625,0.254006,1.83903,3.11961,0.619662,25117081.186798904,5515447.813026475
SOBOL,CMA,Problem12,88.8625,0.537794,1.83903,1.41587,0.619662,24940259.14951128,5294417.629086472
SOBOL,CMA,Problem12,882.888,0.5516798,1.038662,0.4881,0.1119548,25370981.685454533,2722594.5648683505
SOBOL,CMA,Problem12,882.888,0.5516798,1.554506,0.4881,0.1119548,25657214.729616474,2823011.033909413
SOBOL,CMA,Problem12,882.888,0.5516798,1.554506,0.4881,0.189292,24401448.825815283,2747611.5512901987
SOBOL,CMA,Problem12,882.888,0.5516798,1.554506,2.736572,0.1119548,25449999.690327235,3108212.2864242713
SOBOL,CMA,Problem12,882.888,0.5935409,1.554506,0.4881,0.1119548,24881236.120078694,3544253.859883716
SOBOL,CMA,Problem12,886.5974,0.2641336,1.758999,1.726666,0.3911587,25513985.405426994,4140465.011318118
SOBOL,CMA,Problem12,886.5974,0.9156798,0.2135209,2.519803,0.7105811,26796512.577179335,3069779.5364007135
SOBOL,CMA,Problem12,89.2546,0.335347,1.51992,3.83087,0.538148,23714890.404390927,5765009.293222508
SOBOL,CMA,Problem12,89.2546,0.976447,1.58146,1.96669,0.238464,24499346.854044925,4732455.8230050905
SOBOL,CMA,Problem12,894.1531,0.2883377,0.8741353,1.613533,0.7281541,25113314.808311127,3233316.9416034073
SOBOL,CMA,Problem12,894.1531,0.4326839,0.3740669,3.264246,0.9299753,24973655.1226622,3053733.24792757
SOBOL,CMA,Problem12,896.8905,0.5293639,1.850134,1.191694,0.01363838,25642011.19043638,2870164.4326303224
SOBOL,CMA,Problem12,896.8905,0.6050465,1.611867,0.09478794,0.4833886,24261928.120441165,2916031.113070683
SOBOL,CMA,Problem12,904.6429,0.8835124,1.375657,3.578103,0.7866426,24618673.355396297,3581981.5234718877
SOBOL,CMA,Problem12,904.6429,0.9611018,0.2165053,2.616811,0.8649769,25281693.818332735,2820365.1669793683
SOBOL,CMA,Problem12,909.6741,0.1132484,1.35223,1.4958,0.4293795,24386445.746454988,2891968.730031477
SOBOL,CMA,Problem12,909.6741,0.8395196,0.7378361,0.5300014,0.1777298,25128652.670955542,2981582.025833534
SOBOL,CMA,Problem12,915.3993,0.2359775,0.629609,0.3383421,0.2537211,25978589.20949965,2674373.003713219
SOBOL,CMA,Problem12,915.3993,0.2359775,0.629609,0.9651765,0.2207454,25699298.88888277,3554442.497441645
SOBOL,CMA,Problem12,915.3993,0.2359775,0.629609,0.9651765,0.2537211,25160615.167865213,2838441.5024551777
SOBOL,CMA,Problem12,915.3993,0.2359775,1.79624,0.9651765,0.2537211,26241197.16090652,3030651.024949495
SOBOL,CMA,Problem12,915.3993,0.3705204,0.629609,0.9651765,0.2537211,25433252.638775848,2652717.400451471
SOBOL,CMA,Problem12,916.6984,0.2078244,1.020388,1.707998,0.6391439,25621777.297138937,2822201.146528084
SOBOL,CMA,Problem12,916.6984,0.2078244,1.020388,2.795906,0.6391439,25882553.436474998,3099948.203302214
SOBOL,CMA,Problem12,916.6984,0.2078244,1.020388,2.795906,0.7510515,26087886.213799395,3234981.672921956
SOBOL,CMA,Problem12,916.6984,0.2078244,1.770014,2.795906,0.6391439,24187869.936042275,2930663.6664741966
SOBOL,CMA,Problem12,916.6984,0.9006224,1.020388,2.795906,0.6391439,25636892.922034908,3034955.9975313884
SOBOL,CMA,Problem12,922.4205,0.80847,1.661264,3.814999,0.8676364,25206042.639732726,3652286.2049540533
SOBOL,CMA,Problem12,922.4205,0.9723593,1.508261,3.814999,0.8676364,24827502.198966075,3140042.903491241
SOBOL,CMA,Problem12,922.4205,0.9723593,1.661264,0.1787058,0.8676364,25382814.12221884,3242517.909508044
SOBOL,CMA,Problem12,922.4205,0.9723593,1.661264,3.814999,0.7241852,24654177.457632974,3284782.9600061774
SOBOL,CMA,Problem12,922.4205,0.9723593,1.661264,3.814999,0.8676364,25682325.71947939,3993145.4646266666
SOBOL,CMA,Problem12,930.4464,0.4471453,0.754186,3.768091,0.7653224,26479974.614868894,3925320.271598709
SOBOL,CMA,Problem12,930.4464,0.8774506,0.4276268,0.705622,0.3028988,26352173.797304377,3702857.274232912
SOBOL,CMA,Problem12,934.663,0.7918307,1.436523,2.809859,0.5913292,25487051.212060526,2831015.283706884
SOBOL,CMA,Problem12,934.663,0.7985919,0.7965015,0.8767729,0.6911711,25886031.337621856,2842189.4732430987
SOBOL,CMA,Problem12,937.7073,0.2883377,0.3740669,1.613533,0.7281541,25118480.912962075,3500423.0464461423
SOBOL,CMA,Problem12,937.7073,0.2883377,0.8741353,1.613533,0.7281541,24544553.43928028,2692779.4087251755
SOBOL,CMA,Problem12,937.7073,0.2883377,0.8741353,1.613533,0.9299753,25280105.236869548,3717702.5126181454
SOBOL,CMA,Problem12,937.7073,0.2883377,0.8741353,3.264246,0.7281541,25582804.46078166,2794737.828925196
SOBOL,CMA,Problem12,937.7073,0.4326839,0.8741353,1.613533,0.7281541,25512366.198767032,3403443.828282856
SOBOL,CMA,Problem12,942.9645,0.5970073,1.892303,1.31763,0.6772763,25014175.597614143,3599473.846395725
SOBOL,CMA,Problem12,942.9645,0.7326179,1.834044,2.932524,0.9164404,25396186.15932069,3526165.42037525
SOBOL,CMA,Problem12,946.738,0.1483991,0.6718209,0.9547917,0.8790616,24741648.560827155,3661637.0177819366
SOBOL,CMA,Problem12,946.738,0.8916487,0.783057,2.409471,0.202128,25859078.33000703,3190212.0707286466
SOBOL,CMA,Problem12,952.2343,0.5516798,1.554506,0.4881,0.1119548,26165285.237774026,3529124.569902092
SOBOL,CMA,Problem12,952.2343,0.5935409,1.038662,2.736572,0.189292,25480346.697434787,3079550.518571635
SOBOL,CMA,Problem12,956.3072,0.1170459,0.5566934,1.442901,0.1807354,25823832.923859492,3306967.9047948024
SOBOL,CMA,Problem12,956.3072,0.3652847,0.5566934,1.442901,0.1807354,25293469.98095424,3058358.1662159557
SOBOL,CMA,Problem12,956.3072,0.3652847,0.5566934,1.442901,0.3092157,26121561.955518346,2814401.98817369
SOBOL,CMA,Problem12,956.3072,0.3652847,0.5566934,1.882635,0.1807354,25919616.025385227,3778126.2342909975
SOBOL,CMA,Problem12,956.3072,0.3652847,1.28483,1.442901,0.1807354,26579405.762959536,2820505.472970227
SOBOL,CMA,Problem12,96.8201,0.224634,1.21644,0.908675,0.699997,24448540.85787612,5066723.95319473
SOBOL,CMA,Problem12,96.8201,0.93844,0.325466,1.94045,0.882424,25365754.794763282,2647772.167184035
