method,algo,problem,dim,pop,pSBX,sbxDI,pm,pmDI,mode,neighbour,GD,IGD,HV
MorrisLHS,MOEAD,WFG7,3,299.0085,0.6545927,18.4595,0.2895614,82.33785,3.692688,0.164128,0.009451259,0.044000957,0.024469077
MorrisLHS,MOEAD,WFG7,3,299.0085,0.6545927,18.4595,0.2895614,82.33785,3.692688,0.2700121,0.008120024,0.034796509,0.01860304
MorrisLHS,MOEAD,WFG7,3,299.0085,0.6545927,18.4595,0.324624,82.33785,3.692688,0.164128,0.008586777,0.040987183,0.023157645
MorrisLHS,MOEAD,WFG7,3,320.2575,0.1869909,106.0052,0.3414263,135.558,1.633878,0.1764679,0.015527365,0.03495518,0.024631636
MorrisLHS,MOEAD,WFG7,3,341.1115,0.5089104,46.47204,0.1275432,8.55797,2.891829,0.2650577,0.009131411,0.025254241,0.015195216
MorrisLHS,MOEAD,WFG7,3,341.1115,0.5089104,46.47204,0.2380238,159.1056,2.891829,0.2650577,0.01389927,0.050311403,0.028780033
MorrisLHS,MOEAD,WFG7,3,341.1115,0.5089104,46.47204,0.2380238,8.55797,2.49386,0.2650577,0.006832011,0.027852367,0.014421515
MorrisLHS,MOEAD,WFG7,3,341.1115,0.5089104,46.47204,0.2380238,8.55797,2.891829,0.1453892,0.008826629,0.019836947,0.010522286
MorrisLHS,MOEAD,WFG7,3,341.1115,0.5089104,46.47204,0.2380238,8.55797,2.891829,0.2650577,0.007499219,0.022675277,0.015561204
MorrisLHS,MOEAD,WFG7,3,341.1115,0.5089104,69.26987,0.2380238,8.55797,2.891829,0.2650577,0.007563531,0.022673928,0.013118297
MorrisLHS,MOEAD,WFG7,3,341.1115,0.5717419,46.47204,0.2380238,8.55797,2.891829,0.2650577,0.007031513,0.022821419,0.013961368
MorrisLHS,MOEAD,WFG7,3,376.3067,0.6545927,18.4595,0.2895614,82.33785,3.692688,0.164128,0.009031622,0.039544259,0.021350389
MorrisLHS,MOEAD,WFG7,3,408.0363,0.4703854,39.11428,0.4787832,113.9253,1.778333,0.4820522,0.009277812,0.04916279,0.025337972
MorrisLHS,MOEAD,WFG7,3,408.0363,0.5896376,34.88164,0.4787832,113.9253,1.778333,0.4820522,0.008541447,0.034031902,0.024373545
MorrisLHS,MOEAD,WFG7,3,408.0363,0.5896376,39.11428,0.4787832,113.9253,1.010841,0.4820522,0.02648227,0.028082827,0.016032758
MorrisLHS,MOEAD,WFG7,3,408.0363,0.5896376,39.11428,0.4787832,113.9253,1.778333,0.3212328,0.01056756,0.048239472,0.026397316
MorrisLHS,MOEAD,WFG7,3,408.0363,0.5896376,39.11428,0.4787832,113.9253,1.778333,0.4820522,0.009149938,0.056049346,0.036314302
MorrisLHS,MOEAD,WFG7,3,408.0363,0.5896376,39.11428,0.4787832,68.30063,1.778333,0.4820522,0.007677,0.047328516,0.019974656
MorrisLHS,MOEAD,WFG7,3,408.0363,0.5896376,39.11428,0.9925902,113.9253,1.778333,0.4820522,0.008747075,0.046816772,0.031984906
MorrisLHS,MOEAD,WFG7,3,427.3149,0.5089104,46.47204,0.2380238,8.55797,2.891829,0.2650577,0.008013512,0.015608893,0.011537513
MorrisLHS,MOEAD,WFG7,3,444.0496,0.6877692,134.0323,0.554675,14.62436,3.342641,0.2065209,0.00623319,0.013859529,0.008493652
MorrisLHS,MOEAD,WFG7,3,444.0496,0.6877692,80.92198,0.554675,14.62436,1.507432,0.2065209,0.005830677,0.023074762,0.013633336
MorrisLHS,MOEAD,WFG7,3,444.0496,0.6877692,80.92198,0.554675,14.62436,3.342641,0.2065209,0.006348124,0.021529354,0.011250967
MorrisLHS,MOEAD,WFG7,3,444.0496,0.6877692,80.92198,0.554675,14.62436,3.342641,0.4918794,0.005293031,0.017591612,0.010561634
MorrisLHS,MOEAD,WFG7,3,444.0496,0.6877692,80.92198,0.554675,149.1337,3.342641,0.2065209,0.011742304,0.048529795,0.027973403
MorrisLHS,MOEAD,WFG7,3,444.0496,0.6877692,80.92198,0.7211062,14.62436,3.342641,0.2065209,0.006062336,0.016182118,0.01023185
MorrisLHS,MOEAD,WFG7,3,444.0496,0.9939787,80.92198,0.554675,14.62436,3.342641,0.2065209,0.00568933,0.017220435,0.010763658
MorrisLHS,MOEAD,WFG7,3,481.0042,0.3942897,118.7651,0.2786548,176.6071,1.394732,0.4588277,0.026698983,0.042573206,0.023273444
MorrisLHS,MOEAD,WFG7,3,481.0042,0.3942897,86.72777,0.1535334,176.6071,1.394732,0.4588277,0.025701279,0.030640314,0.015896692
MorrisLHS,MOEAD,WFG7,3,481.0042,0.3942897,86.72777,0.2786548,163.3844,1.394732,0.4588277,0.026535961,0.03749036,0.019988631
MorrisLHS,MOEAD,WFG7,3,481.0042,0.3942897,86.72777,0.2786548,176.6071,1.394732,0.2958406,0.027614976,0.043289939,0.021577169
MorrisLHS,MOEAD,WFG7,3,481.0042,0.3942897,86.72777,0.2786548,176.6071,1.394732,0.4588277,0.027393634,0.032851546,0.018394963
MorrisLHS,MOEAD,WFG7,3,481.0042,0.3942897,86.72777,0.2786548,176.6071,1.549999,0.4588277,0.011427834,0.050081928,0.022810247
MorrisLHS,MOEAD,WFG7,3,481.0042,0.4557393,86.72777,0.2786548,176.6071,1.394732,0.4588277,0.026955133,0.036083034,0.020213183
MorrisLHS,MOEAD,WFG7,3,502.7755,0.217514,84.10042,0.5378409,34.46511,2.077839,0.3426634,0.008344653,0.031138906,0.01772367
MorrisLHS,MOEAD,WFG7,3,502.7755,0.2367688,58.15497,0.5378409,34.46511,2.077839,0.3426634,0.00727108,0.045865971,0.017359769
MorrisLHS,MOEAD,WFG7,3,502.7755,0.2367688,84.10042,0.5378409,34.46511,1.318621,0.3426634,0.028917512,0.037913393,0.02106648
MorrisLHS,MOEAD,WFG7,3,502.7755,0.2367688,84.10042,0.5378409,34.46511,2.077839,0.3426634,0.007186158,0.035311341,0.020659498
MorrisLHS,MOEAD,WFG7,3,502.7755,0.2367688,84.10042,0.5378409,34.46511,2.077839,0.3653328,0.007320222,0.031532966,0.021253218
MorrisLHS,MOEAD,WFG7,3,502.7755,0.2367688,84.10042,0.5378409,90.45339,2.077839,0.3426634,0.009598075,0.042520861,0.022495975
MorrisLHS,MOEAD,WFG7,3,502.7755,0.2367688,84.10042,0.6883153,34.46511,2.077839,0.3426634,0.007467875,0.034731979,0.019481136
MorrisLHS,MOEAD,WFG7,3,520.6154,0.1869909,106.0052,0.3414263,102.5304,1.633878,0.1764679,0.013215277,0.042399187,0.020186401
MorrisLHS,MOEAD,WFG7,3,520.6154,0.1869909,106.0052,0.3414263,135.558,1.232119,0.1764679,0.028613405,0.035199357,0.01751495
MorrisLHS,MOEAD,WFG7,3,520.6154,0.1869909,106.0052,0.3414263,135.558,1.633878,0.1764679,0.012634002,0.055221956,0.020567331
MorrisLHS,MOEAD,WFG7,3,520.6154,0.1869909,106.0052,0.3414263,135.558,1.633878,0.2418493,0.012150178,0.04740939,0.021919644
MorrisLHS,MOEAD,WFG7,3,520.6154,0.1869909,106.0052,0.6503256,135.558,1.633878,0.1764679,0.013021321,0.03983797,0.022973039
MorrisLHS,MOEAD,WFG7,3,520.6154,0.1869909,138.2988,0.3414263,135.558,1.633878,0.1764679,0.013059767,0.055083726,0.021705677
MorrisLHS,MOEAD,WFG7,3,520.6154,0.3423856,106.0052,0.3414263,135.558,1.633878,0.1764679,0.011284797,0.042650621,0.023044972
MorrisLHS,MOEAD,WFG7,3,545.5955,0.3046229,10.38144,0.9160628,58.5587,3.025047,0.3164215,0.010814116,0.02488416,0.016155102
MorrisLHS,MOEAD,WFG7,3,545.5955,0.8715743,10.38144,0.8864149,58.5587,3.025047,0.3164215,0.0090158,0.018265771,0.012215384
MorrisLHS,MOEAD,WFG7,3,545.5955,0.8715743,10.38144,0.9160628,151.4881,3.025047,0.3164215,0.010645183,0.035375844,0.026858399
MorrisLHS,MOEAD,WFG7,3,545.5955,0.8715743,10.38144,0.9160628,58.5587,2.351609,0.3164215,0.008489925,0.020752421,0.011956118
MorrisLHS,MOEAD,WFG7,3,545.5955,0.8715743,10.38144,0.9160628,58.5587,3.025047,0.3164215,0.009270793,0.021748135,0.015164392
MorrisLHS,MOEAD,WFG7,3,545.5955,0.8715743,10.38144,0.9160628,58.5587,3.025047,0.3739906,0.009086119,0.022069266,0.016119643
MorrisLHS,MOEAD,WFG7,3,545.5955,0.8715743,122.4145,0.9160628,58.5587,3.025047,0.3164215,0.010326443,0.028159436,0.01610529
MorrisLHS,MOEAD,WFG7,3,574.9807,0.2905367,143.5797,0.3874919,30.48725,1.191546,0.1338358,0.030481366,0.036614748,0.019317463
MorrisLHS,MOEAD,WFG7,3,574.9807,0.8593933,13.95163,0.3874919,30.48725,1.191546,0.1338358,0.026160016,0.03490637,0.020189906
MorrisLHS,MOEAD,WFG7,3,574.9807,0.8593933,143.5797,0.3874919,170.9615,1.191546,0.1338358,0.026656378,0.027738938,0.014991486
MorrisLHS,MOEAD,WFG7,3,574.9807,0.8593933,143.5797,0.3874919,30.48725,1.191546,0.1338358,0.025179844,0.037930543,0.021439657
MorrisLHS,MOEAD,WFG7,3,574.9807,0.8593933,143.5797,0.3874919,30.48725,1.191546,0.3387092,0.02484464,0.046295739,0.025878875
MorrisLHS,MOEAD,WFG7,3,574.9807,0.8593933,143.5797,0.3874919,30.48725,1.732643,0.1338358,0.010103149,0.034709794,0.017529882
MorrisLHS,MOEAD,WFG7,3,574.9807,0.8593933,143.5797,0.7381674,30.48725,1.191546,0.1338358,0.026094861,0.035045748,0.019092464
MorrisLHS,MOEAD,WFG7,3,59.13937,0.2608391,126.6818,0.3539692,194.7247,2.15742,0.4710325,0.037935137,0.126744813,0.036464767
MorrisLHS,MOEAD,WFG7,3,59.13937,0.728344,126.6818,0.2274911,194.7247,2.15742,0.4710325,0.041290944,0.062154708,0.032221568
MorrisLHS,MOEAD,WFG7,3,59.13937,0.728344,126.6818,0.3539692,110.6013,2.15742,0.4710325,0.032888954,0.054891068,0.035047262
MorrisLHS,MOEAD,WFG7,3,59.13937,0.728344,126.6818,0.3539692,194.7247,1.959034,0.4710325,0.03641168,0.079333417,0.038625217
MorrisLHS,MOEAD,WFG7,3,59.13937,0.728344,126.6818,0.3539692,194.7247,2.15742,0.1183347,0.032882652,0.072249156,0.029947725
MorrisLHS,MOEAD,WFG7,3,59.13937,0.728344,126.6818,0.3539692,194.7247,2.15742,0.4710325,0.035039054,0.069800235,0.03673592
MorrisLHS,MOEAD,WFG7,3,59.13937,0.728344,28.32479,0.3539692,194.7247,2.15742,0.4710325,0.026750548,0.043571824,0.028035441
MorrisLHS,MOEAD,WFG7,3,593.7421,0.20881,148.9182,0.5819946,198.342,2.028916,0.4353941,0.013288453,0.046839981,0.022267611
MorrisLHS,MOEAD,WFG7,3,593.7421,0.3895079,148.9182,0.5244292,198.342,2.028916,0.4353941,0.013105131,0.044834508,0.026074239
MorrisLHS,MOEAD,WFG7,3,593.7421,0.3895079,148.9182,0.5819946,198.342,2.028916,0.3954463,0.013693116,0.058226979,0.024326268
MorrisLHS,MOEAD,WFG7,3,593.7421,0.3895079,148.9182,0.5819946,198.342,2.028916,0.4353941,0.012734956,0.083422604,0.02494323
MorrisLHS,MOEAD,WFG7,3,593.7421,0.3895079,148.9182,0.5819946,198.342,3.869208,0.4353941,0.011668259,0.035907668,0.019745508
MorrisLHS,MOEAD,WFG7,3,593.7421,0.3895079,148.9182,0.5819946,95.2477,2.028916,0.4353941,0.011134789,0.034410936,0.017125383
MorrisLHS,MOEAD,WFG7,3,593.7421,0.3895079,188.1481,0.5819946,198.342,2.028916,0.4353941,0.012849509,0.043381299,0.021736325
MorrisLHS,MOEAD,WFG7,3,618.4714,0.1280953,61.55616,0.6388573,169.0129,2.254612,0.4077759,0.013879448,0.071485624,0.017441775
MorrisLHS,MOEAD,WFG7,3,651.8614,0.117933,25.5958,0.1036689,55.96294,2.778863,0.2857926,0.015583857,0.029553205,0.017549837
MorrisLHS,MOEAD,WFG7,3,664.0673,0.7688976,176.0491,0.4244153,122.8557,2.858806,0.2161389,0.013377748,0.036962464,0.027633084
MorrisLHS,MOEAD,WFG7,3,689.0125,0.7894719,51.30333,0.8049224,38.69595,1.09835,0.1297555,0.024979352,0.043960762,0.023468559
MorrisLHS,MOEAD,WFG7,3,689.0125,0.801351,51.30333,0.7640835,38.69595,1.09835,0.1297555,0.023797885,0.039039839,0.022424998
MorrisLHS,MOEAD,WFG7,3,689.0125,0.801351,51.30333,0.8049224,38.69595,1.09835,0.1297555,0.02504026,0.035928007,0.019126057
MorrisLHS,MOEAD,WFG7,3,689.0125,0.801351,51.30333,0.8049224,38.69595,1.09835,0.3053311,0.022163857,0.047154559,0.026218386
MorrisLHS,MOEAD,WFG7,3,689.0125,0.801351,51.30333,0.8049224,38.69595,3.616691,0.1297555,0.008833891,0.023565511,0.0153477
MorrisLHS,MOEAD,WFG7,3,689.0125,0.801351,51.30333,0.8049224,44.02852,1.09835,0.1297555,0.025884661,0.046723995,0.02273321
MorrisLHS,MOEAD,WFG7,3,689.0125,0.801351,98.00073,0.8049224,38.69595,1.09835,0.1297555,0.024412056,0.041063081,0.02194499
MorrisLHS,MOEAD,WFG7,3,709.9754,0.2367688,84.10042,0.5378409,34.46511,2.077839,0.3426634,0.010698951,0.030750214,0.017312787
MorrisLHS,MOEAD,WFG7,3,752.6963,0.9492281,51.76325,0.1707912,128.4032,3.998668,0.1087684,0.011396735,0.039635371,0.019821221
MorrisLHS,MOEAD,WFG7,3,766.6522,0.728344,126.6818,0.3539692,194.7247,2.15742,0.4710325,0.011720261,0.056852704,0.024684109
MorrisLHS,MOEAD,WFG7,3,785.0131,0.4972323,176.0491,0.4244153,122.8557,2.858806,0.2161389,0.012747011,0.050776934,0.024467842
MorrisLHS,MOEAD,WFG7,3,785.0131,0.7688976,176.0491,0.4244153,122.8557,2.858806,0.1893776,0.012439663,0.040039603,0.019789133
MorrisLHS,MOEAD,WFG7,3,785.0131,0.7688976,176.0491,0.4244153,122.8557,2.858806,0.2161389,0.01241608,0.036842711,0.022816632
MorrisLHS,MOEAD,WFG7,3,785.0131,0.7688976,176.0491,0.4244153,122.8557,3.321178,0.2161389,0.012463733,0.042299042,0.023206221
MorrisLHS,MOEAD,WFG7,3,785.0131,0.7688976,176.0491,0.4244153,25.52933,2.858806,0.2161389,0.008993857,0.024703722,0.014761461
MorrisLHS,MOEAD,WFG7,3,785.0131,0.7688976,176.0491,0.8273979,122.8557,2.858806,0.2161389,0.011598601,0.040246963,0.026000514
MorrisLHS,MOEAD,WFG7,3,785.0131,0.7688976,199.2067,0.4244153,122.8557,2.858806,0.2161389,0.012932103,0.040992753,0.024924769
MorrisLHS,MOEAD,WFG7,3,823.9934,0.5292019,101.9099,0.1961179,6.737146,2.601006,0.4409254,0.008633388,0.013011745,0.00883966
MorrisLHS,MOEAD,WFG7,3,823.9934,0.5292019,101.9099,0.7834421,20.97535,2.601006,0.4409254,0.008488307,0.015150329,0.01083696
MorrisLHS,MOEAD,WFG7,3,823.9934,0.5292019,101.9099,0.7834421,6.737146,2.601006,0.4260143,0.007859392,0.011319025,0.008531034
MorrisLHS,MOEAD,WFG7,3,823.9934,0.5292019,101.9099,0.7834421,6.737146,2.601006,0.4409254,0.007664327,0.010043399,0.006248371
MorrisLHS,MOEAD,WFG7,3,823.9934,0.5292019,101.9099,0.7834421,6.737146,3.726022,0.4409254,0.007588091,0.009438539,0.006271611
MorrisLHS,MOEAD,WFG7,3,823.9934,0.5292019,114.9122,0.7834421,6.737146,2.601006,0.4409254,0.007930014,0.014326592,0.008222915
MorrisLHS,MOEAD,WFG7,3,823.9934,0.6725151,101.9099,0.7834421,6.737146,2.601006,0.4409254,0.007488074,0.009128779,0.006104232
MorrisLHS,MOEAD,WFG7,3,829.2838,0.601415,180.9068,0.9473046,77.75393,2.533846,0.1589636,0.010919947,0.045394629,0.024617358
MorrisLHS,MOEAD,WFG7,3,829.2838,0.9770963,180.9068,0.8931655,77.75393,2.533846,0.1589636,0.010734394,0.031766539,0.025228207
MorrisLHS,MOEAD,WFG7,3,829.2838,0.9770963,180.9068,0.9473046,182.4,2.533846,0.1589636,0.012189785,0.054146892,0.018411111
MorrisLHS,MOEAD,WFG7,3,829.2838,0.9770963,180.9068,0.9473046,77.75393,2.533846,0.1589636,0.009592556,0.043416103,0.024330948
MorrisLHS,MOEAD,WFG7,3,829.2838,0.9770963,180.9068,0.9473046,77.75393,2.533846,0.4191192,0.009714064,0.043318668,0.0287748
MorrisLHS,MOEAD,WFG7,3,829.2838,0.9770963,180.9068,0.9473046,77.75393,3.795096,0.1589636,0.008947816,0.034867688,0.01990038
MorrisLHS,MOEAD,WFG7,3,829.2838,0.9770963,190.185,0.9473046,77.75393,2.533846,0.1589636,0.010131556,0.04066496,0.023704515
MorrisLHS,MOEAD,WFG7,3,84.85938,0.8246286,3.630401,0.4958842,139.5819,3.133505,0.2319326,0.009546373,0.016347988,0.012991761
MorrisLHS,MOEAD,WFG7,3,865.4162,0.8246286,155.9617,0.4958842,139.5819,3.133505,0.2319326,0.012509368,0.038376417,0.018608757
MorrisLHS,MOEAD,WFG7,3,865.4162,0.8246286,3.630401,0.4958842,120.3171,3.133505,0.2319326,0.007844809,0.016714136,0.013165061
MorrisLHS,MOEAD,WFG7,3,865.4162,0.8246286,3.630401,0.4958842,139.5819,2.344664,0.2319326,0.008455627,0.029087844,0.022165723
MorrisLHS,MOEAD,WFG7,3,865.4162,0.8246286,3.630401,0.4958842,139.5819,3.133505,0.1954437,0.008155256,0.01503748,0.009777906
MorrisLHS,MOEAD,WFG7,3,865.4162,0.8246286,3.630401,0.4958842,139.5819,3.133505,0.2319326,0.008319309,0.016604909,0.013957441
MorrisLHS,MOEAD,WFG7,3,865.4162,0.8246286,3.630401,0.9575057,139.5819,3.133505,0.2319326,0.007936169,0.020647376,0.014594378
MorrisLHS,MOEAD,WFG7,3,865.4162,0.9112068,3.630401,0.4958842,139.5819,3.133505,0.2319326,0.007897075,0.016413794,0.012849854
MorrisLHS,MOEAD,WFG7,3,890.8983,0.8903467,152.6355,0.4552342,47.4252,2.690735,0.3519146,0.009373897,0.035171656,0.028631137
MorrisLHS,MOEAD,WFG7,3,913.7694,0.801351,51.30333,0.8049224,38.69595,1.09835,0.1297555,0.023653259,0.050736347,0.026881026
MorrisLHS,MOEAD,WFG7,3,950.4864,0.117933,164.539,0.1036689,55.96294,2.778863,0.2857926,0.013845011,0.029449869,0.015722587
MorrisLHS,MOEAD,WFG7,3,950.4864,0.117933,25.5958,0.1036689,55.96294,2.778863,0.2857926,0.013003251,0.029859391,0.019318112
MorrisLHS,MOEAD,WFG7,3,950.4864,0.117933,25.5958,0.1036689,55.96294,2.778863,0.4600883,0.012233183,0.035642837,0.015246101
MorrisLHS,MOEAD,WFG7,3,950.4864,0.117933,25.5958,0.1036689,55.96294,3.539985,0.2857926,0.012303737,0.032291546,0.015914319
MorrisLHS,MOEAD,WFG7,3,950.4864,0.117933,25.5958,0.1036689,74.22139,2.778863,0.2857926,0.013367713,0.035531832,0.020061213
MorrisLHS,MOEAD,WFG7,3,950.4864,0.117933,25.5958,0.4007259,55.96294,2.778863,0.2857926,0.01254212,0.030543248,0.018133284
MorrisLHS,MOEAD,WFG7,3,950.4864,0.3683908,25.5958,0.1036689,55.96294,2.778863,0.2857926,0.010823872,0.044677439,0.023860133
MorrisLHS,MOEAD,WFG7,3,966.8445,0.9770963,180.9068,0.9473046,77.75393,2.533846,0.1589636,0.009766727,0.046412354,0.028325239
MorrisLHS,MOEAD,WFG7,3,979.8442,0.8715743,10.38144,0.9160628,58.5587,3.025047,0.3164215,0.007565828,0.024532437,0.016393634
Morris,MOEAD,WFG7,3,1000,0.75454545,200,0.59090909,20,1.2727273,0.17272727,0.019825808,0.039901092,0.021978492
Morris,MOEAD,WFG7,3,1000,0.75454545,200,0.59090909,20,2.9090909,0.17272727,0.007582343,0.020146862,0.012185756
Morris,MOEAD,WFG7,3,1000,0.75454545,200,0.59090909,20,2.9090909,0.39090909,0.007316953,0.022878974,0.014303317
Morris,MOEAD,WFG7,3,1000,0.75454545,92,0.59090909,20,1.2727273,0.17272727,0.02064424,0.0355939,0.019430128
Morris,MOEAD,WFG7,3,1000,1,38,0.83636364,146,2.0909091,0.20909091,0.009121255,0.051455144,0.028550305
Morris,MOEAD,WFG7,3,1000,1,38,0.83636364,146,2.0909091,0.42727273,0.008875394,0.05120279,0.031941468
Morris,MOEAD,WFG7,3,109.0909,0.1818182,164,0.7545455,74,3.727273,0.3545455,0.016806589,0.051358731,0.026230075
Morris,MOEAD,WFG7,3,109.0909,0.1818182,56,0.7545455,74,2.090909,0.1363636,0.024418901,0.053021092,0.022021139
Morris,MOEAD,WFG7,3,109.0909,0.1818182,56,0.7545455,74,3.727273,0.1363636,0.021257489,0.053313692,0.022875264
Morris,MOEAD,WFG7,3,109.0909,0.1818182,56,0.7545455,74,3.727273,0.3545455,0.017316787,0.061560929,0.030792927
Morris,MOEAD,WFG7,3,109.0909,0.5090909,74,0.8363636,200,3.181818,0.1,0.027088934,0.047140227,0.027463814
Morris,MOEAD,WFG7,3,109.0909,0.5090909,74,0.8363636,92,3.181818,0.1,0.0232739,0.037956059,0.025530868
Morris,MOEAD,WFG7,3,109.0909,0.8363636,92,0.3454545,128,3.454545,0.4636364,0.022644895,0.048535847,0.036926882
Morris,MOEAD,WFG7,3,109.0909,0.8363636,92,0.3454545,20,3.454545,0.4636364,0.010270458,0.062014369,0.026744367
Morris,MOEAD,WFG7,3,109.0909,1,182,0.8363636,92,3.181818,0.1,0.020104707,0.051810561,0.023840342
Morris,MOEAD,WFG7,3,109.0909,1,74,0.8363636,92,3.181818,0.1,0.019695742,0.039685374,0.027550324
Morris,MOEAD,WFG7,3,198.1818,0.1818182,2,0.9181818,2,2.090909,0.1,0.013082236,0.015815519,0.007072105
Morris,MOEAD,WFG7,3,198.1818,0.2636364,182,0.1,200,3.454545,0.3545455,0.020758987,0.051524346,0.024980654
Morris,MOEAD,WFG7,3,198.1818,0.2636364,182,0.1,92,3.454545,0.3545455,0.018489741,0.038270893,0.025174703
Morris,MOEAD,WFG7,3,198.1818,0.2636364,182,0.5909091,200,3.454545,0.3545455,0.019689342,0.045898667,0.026287397
Morris,MOEAD,WFG7,3,198.1818,0.2636364,74,0.1,92,3.454545,0.3545455,0.017838547,0.042457169,0.028258232
Morris,MOEAD,WFG7,3,198.1818,0.5090909,128,0.7545455,56,3.181818,0.3181818,0.011859091,0.031026199,0.027310356
Morris,MOEAD,WFG7,3,198.1818,0.5090909,56,0.1818182,182,3.181818,0.1,0.019965089,0.045779163,0.025481837
Morris,MOEAD,WFG7,3,198.1818,0.5090909,56,0.1818182,182,3.181818,0.3181818,0.01817165,0.058167506,0.0264078
Morris,MOEAD,WFG7,3,198.1818,0.6727273,2,0.9181818,2,2.090909,0.1,0.009644997,0.011607512,0.004881671
Morris,MOEAD,WFG7,3,198.1818,0.6727273,2,0.9181818,2,2.090909,0.3181818,0.005597952,0.008072231,0.005018209
Morris,MOEAD,WFG7,3,198.1818,0.7545455,74,0.1,92,1.818182,0.1363636,0.016801861,0.053479619,0.028654031
Morris,MOEAD,WFG7,3,198.1818,0.7545455,74,0.1,92,1.818182,0.3545455,0.015397864,0.089067558,0.042892602
Morris,MOEAD,WFG7,3,198.1818,0.7545455,74,0.1,92,3.454545,0.3545455,0.018186414,0.074601915,0.032591414
Morris,MOEAD,WFG7,3,198.1818,0.8363636,20,1,164,3.727273,0.2454545,0.009203137,0.039804427,0.02959977
Morris,MOEAD,WFG7,3,198.1818,0.8363636,20,1,56,3.727273,0.2454545,0.007172769,0.029461632,0.016149464
Morris,MOEAD,WFG7,3,198.1818,1,128,0.7545455,164,1.545455,0.3181818,0.014955008,0.09387213,0.040974062
Morris,MOEAD,WFG7,3,198.1818,1,128,0.7545455,164,3.181818,0.3181818,0.017873732,0.046561222,0.035295432
Morris,MOEAD,WFG7,3,198.1818,1,128,0.7545455,56,3.181818,0.3181818,0.011316171,0.03032383,0.023781438
Morris,MOEAD,WFG7,3,198.1818,1,20,0.2636364,164,1.545455,0.3181818,0.011779652,0.034507516,0.028714931
Morris,MOEAD,WFG7,3,198.1818,1,20,0.7545455,164,1.545455,0.3181818,0.009991233,0.029761975,0.030327989
Morris,MOEAD,WFG7,3,20,0.263636,92,0.345455,56,1.54545,0.427273,0.052993204,0.15134174,0.020127016
Morris,MOEAD,WFG7,3,20,0.2636364,92,0.3454545,164,1.545455,0.4272727,0.081738423,0.15833305,0.035605392
Morris,MOEAD,WFG7,3,20,0.2636364,92,0.3454545,164,3.181818,0.4272727,0.091177105,0.304928833,0.030879806
Morris,MOEAD,WFG7,3,20,0.4272727,200,0.7545455,110,4,0.1,0.113730247,0.199598696,0.0344504
Morris,MOEAD,WFG7,3,20,0.4272727,92,0.7545455,110,4,0.1,0.116459167,0.157622256,0.032903245
Morris,MOEAD,WFG7,3,20,0.427273,92,0.263636,2,2.36364,0.318182,0.022019388,0.059748536,0.011740847
Morris,MOEAD,WFG7,3,20,0.427273,92,0.263636,2,4,0.1,0.06486649,0.067492049,0.02225321
Morris,MOEAD,WFG7,3,20,0.427273,92,0.263636,2,4,0.318182,0.02208693,0.065876764,0.017136023
Morris,MOEAD,WFG7,3,20,0.427273,92,0.754545,2,4,0.1,0.039121663,0.067902257,0.024412517
Morris,MOEAD,WFG7,3,20,0.5909091,128,0.1,74,3.181818,0.3909091,0.08933347,0.21522522,0.039171645
Morris,MOEAD,WFG7,3,20,0.5909091,128,0.5909091,182,1.545455,0.3909091,0.066791645,0.174812701,0.029769148
Morris,MOEAD,WFG7,3,20,0.5909091,128,0.5909091,182,3.181818,0.3909091,0.080969949,0.15797545,0.031525569
Morris,MOEAD,WFG7,3,20,0.5909091,128,0.5909091,74,3.181818,0.3909091,0.062287889,0.183639618,0.03289194
Morris,MOEAD,WFG7,3,20,0.5909091,20,0.5909091,182,1.545455,0.1727273,0.077458078,0.114009358,0.039735044
Morris,MOEAD,WFG7,3,20,0.5909091,20,0.5909091,182,1.545455,0.3909091,0.052920998,0.071409579,0.037882975
Morris,MOEAD,WFG7,3,20,0.754545,92,0.345455,56,1.54545,0.427273,0.053610082,0.075399951,0.034148769
Morris,MOEAD,WFG7,3,20,0.754545,92,0.836364,56,1.54545,0.427273,0.046220391,0.060275844,0.023023313
Morris,MOEAD,WFG7,3,20,0.7545455,200,0.8363636,56,1.545455,0.4272727,0.049835581,0.05776351,0.023005077
Morris,MOEAD,WFG7,3,20,0.8363636,146,0.2636364,110,2.090909,0.3545455,0.068484402,0.164589458,0.037644005
Morris,MOEAD,WFG7,3,20,0.8363636,146,0.2636364,110,3.727273,0.1363636,0.076362107,0.138136501,0.042856501
Morris,MOEAD,WFG7,3,20,0.8363636,146,0.2636364,110,3.727273,0.3545455,0.059599493,0.243182513,0.035755593
Morris,MOEAD,WFG7,3,20,0.8363636,146,0.2636364,2,2.090909,0.3545455,0.020900258,0.074967999,0.010159744
Morris,MOEAD,WFG7,3,20,0.836364,38,0.263636,2,2.09091,0.354545,0.017210179,0.064820614,0.009304729
Morris,MOEAD,WFG7,3,287.2727,0.2636364,146,0.3454545,110,1.272727,0.2818182,0.036064135,0.044053851,0.022209778
Morris,MOEAD,WFG7,3,287.2727,0.2636364,146,0.8363636,110,1.272727,0.2818182,0.037042077,0.046422094,0.023437656
Morris,MOEAD,WFG7,3,287.2727,0.2636364,146,0.8363636,110,2.909091,0.2818182,0.015175008,0.039792776,0.025495329
Morris,MOEAD,WFG7,3,287.2727,0.2636364,38,0.8363636,110,2.909091,0.2818182,0.014315537,0.040703831,0.023431527
